"GEO_ID","NAME","P039001","P039002","P039003","P039004","P039005","P039006","P039007","P039008","P039009","P039010","P039011","P039012","P039013","P039014","P039015","P039016","P039017","P039018","P039019","P039020"
"8710000US3614718","ZCTA5 14718, New York","580","478","155","25","27","103","323","102","37","21","1","8","12","16","65","45","8","9","28","20"
"8710000US3614719","ZCTA5 14719, New York","926","716","275","43","71","161","441","210","88","51","17","5","29","37","122","73","13","12","48","49"
"8710000US3614720","ZCTA5 14720, New York","173","113","40","12","8","20","73","60","23","16","5","2","9","7","37","23","4","8","11","14"
"8710000US3614721","ZCTA5 14721, New York","63","50","16","5","6","5","34","13","6","4","2","0","2","2","7","5","0","1","4","2"
"8710000US3614722","ZCTA5 14722, New York","50","47","1","0","1","0","46","3","2","0","0","0","0","2","1","0","0","0","0","1"
"8710000US3614723","ZCTA5 14723, New York","350","273","108","12","34","62","165","77","28","15","3","3","9","13","49","35","12","5","18","14"
"8710000US3614724","ZCTA5 14724, New York","678","593","250","55","72","123","343","85","35","22","3","4","15","13","50","30","5","10","15","20"
"8710000US3614726","ZCTA5 14726, New York","451","376","198","43","92","63","178","75","29","21","3","6","12","8","46","27","7","5","15","19"
"8710000US3614727","ZCTA5 14727, New York","1523","1189","396","74","75","247","793","334","121","70","18","10","42","51","213","148","38","28","82","65"
"8710000US3614728","ZCTA5 14728, New York","299","262","81","14","21","46","181","37","17","10","3","1","6","7","20","16","1","4","11","4"
"8710000US3614729","ZCTA5 14729, New York","232","188","73","14","20","39","115","44","23","14","3","5","6","9","21","18","1","3","14","3"
"8710000US3614731","ZCTA5 14731, New York","423","352","104","19","16","69","248","71","24","17","7","1","9","7","47","27","5","4","18","20"
"8710000US3614732","ZCTA5 14732, New York","55","45","19","2","2","15","26","10","6","5","2","0","3","1","4","3","0","1","2","1"
"8710000US3614733","ZCTA5 14733, New York","1051","765","278","56","53","169","487","286","78","50","11","9","30","28","208","135","22","25","88","73"
"8710000US3614735","ZCTA5 14735, New York","718","578","239","50","69","120","339","140","47","40","16","8","16","7","93","69","16","12","41","24"
"8710000US3614736","ZCTA5 14736, New York","80","66","25","3","8","14","41","14","5","3","0","1","2","2","9","6","1","2","3","3"
"8710000US3614737","ZCTA5 14737, New York","1142","871","332","75","66","191","539","271","98","69","16","12","41","29","173","114","33","21","60","59"
"8710000US3614738","ZCTA5 14738, New York","1028","831","317","57","60","200","514","197","67","40","6","4","30","27","130","80","13","12","55","50"
"8710000US3614739","ZCTA5 14739, New York","750","546","219","48","44","127","327","204","80","48","22","8","18","32","124","87","27","20","40","37"
"8710000US3614740","ZCTA5 14740, New York","371","304","111","20","19","72","193","67","22","13","3","4","6","9","45","25","4","6","15","20"
"8710000US3614741","ZCTA5 14741, New York","524","425","155","30","40","85","270","99","35","24","5","2","17","11","64","40","7","9","24","24"
"8710000US3614742","ZCTA5 14742, New York","56","46","12","5","1","6","34","10","3","1","1","0","0","2","7","3","0","1","2","4"
"8710000US3614743","ZCTA5 14743, New York","496","382","148","33","32","83","234","114","40","24","5","2","17","16","74","36","7","8","21","38"
"8710000US3614744","ZCTA5 14744, New York","265","240","99","22","21","56","141","25","8","6","1","0","5","2","17","9","2","1","6","8"
"8710000US3614747","ZCTA5 14747, New York","643","513","189","33","46","110","324","130","43","26","4","3","19","17","87","47","8","8","31","40"
"8710000US3614748","ZCTA5 14748, New York","201","129","47","11","11","25","82","72","24","19","5","5","9","5","48","37","4","11","22","11"
"8710000US3614750","ZCTA5 14750, New York","1224","1002","339","51","70","218","663","222","72","42","7","8","27","30","150","92","13","18","61","58"
"8710000US3614752","ZCTA5 14752, New York","38","28","7","1","2","4","21","10","5","2","1","0","1","3","5","1","0","1","0","4"
"8710000US3614753","ZCTA5 14753, New York","325","247","99","20","15","64","148","78","25","17","6","0","11","8","53","33","7","3","23","20"
"8710000US3614754","ZCTA5 14754, New York","189","148","47","7","12","28","101","41","16","13","2","2","9","3","25","18","4","2","12","7"
"8710000US3614755","ZCTA5 14755, New York","759","581","205","47","42","116","376","178","71","47","9","5","33","24","107","75","18","11","46","32"
"8710000US3614756","ZCTA5 14756, New York","34","22","5","1","1","3","17","12","2","0","0","0","0","2","10","5","2","1","2","5"
"8710000US3614757","ZCTA5 14757, New York","902","690","251","51","53","147","439","212","67","41","9","9","23","26","145","101","24","10","67","44"
"8710000US3614760","ZCTA5 14760, New York","4728","3232","1184","265","255","664","2048","1496","412","257","93","36","128","155","1084","736","204","158","374","348"
"8710000US3614767","ZCTA5 14767, New York","546","460","205","43","65","97","255","86","34","19","2","3","14","15","52","33","7","10","16","19"
"8710000US3614769","ZCTA5 14769, New York","249","197","60","12","10","38","137","52","10","8","3","1","4","2","42","28","6","6","16","14"
"8710000US3614770","ZCTA5 14770, New York","838","639","266","51","63","152","373","199","60","42","13","6","23","18","139","88","22","12","54","51"
"8710000US3614772","ZCTA5 14772, New York","1100","839","357","83","86","188","482","261","91","64","15","12","37","27","170","114","26","21","67","56"
"8710000US3614774","ZCTA5 14774, New York","38","31","18","1","8","9","13","7","4","4","3","1","0","0","3","2","0","0","2","1"
"8710000US3614775","ZCTA5 14775, New York","702","553","211","32","42","137","342","149","58","38","10","7","21","20","91","54","13","11","30","37"
"8710000US3614777","ZCTA5 14777, New York","189","144","52","11","7","34","92","45","15","8","1","2","5","7","30","18","6","4","8","12"
"8710000US3614778","ZCTA5 14778, New York","2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614779","ZCTA5 14779, New York","1760","1046","373","65","86","222","673","714","231","158","54","25","79","73","483","354","109","79","166","129"
"8710000US3614781","ZCTA5 14781, New York","582","479","216","40","49","127","263","103","41","22","2","5","15","19","62","42","12","7","23","20"
"8710000US3614782","ZCTA5 14782, New York","650","529","202","43","43","116","327","121","44","29","11","3","15","15","77","57","10","9","38","20"
"8710000US3614783","ZCTA5 14783, New York","82","51","20","5","4","11","31","31","15","10","4","2","4","5","16","11","2","1","8","5"
"8710000US3614784","ZCTA5 14784, New York","273","206","90","18","14","58","116","67","28","16","2","4","10","12","39","23","3","5","15","16"
"8710000US3614787","ZCTA5 14787, New York","1368","1067","366","70","62","234","701","301","99","67","17","8","42","32","202","132","27","18","87","70"
"8710000US3614788","ZCTA5 14788, New York","38","27","9","0","3","6","18","11","5","2","1","0","1","3","6","2","0","0","2","4"
"8710000US3614801","ZCTA5 14801, New York","1457","1070","451","84","121","246","619","387","143","91","23","19","49","52","244","166","27","26","113","78"
"8710000US3614802","ZCTA5 14802, New York","152","125","44","10","9","25","81","27","7","4","1","1","2","3","20","11","2","0","9","9"
"8710000US3614803","ZCTA5 14803, New York","318","262","92","25","17","50","170","56","23","13","4","4","5","10","33","20","5","4","11","13"
"8710000US3614804","ZCTA5 14804, New York","418","341","138","29","28","81","203","77","30","18","5","2","11","12","47","30","7","8","15","17"
"8710000US3614805","ZCTA5 14805, New York","306","240","89","18","16","55","151","66","26","17","3","1","13","9","40","25","7","5","13","15"
"8710000US3614806","ZCTA5 14806, New York","631","489","193","37","52","104","296","142","54","40","10","7","23","14","88","64","18","10","36","24"
"8710000US3614807","ZCTA5 14807, New York","864","691","268","46","58","164","423","173","70","46","12","4","30","24","103","63","11","9","43","40"
"8710000US3614808","ZCTA5 14808, New York","146","96","34","5","10","19","62","50","20","15","4","4","7","5","30","22","7","2","13","8"
"8710000US3614809","ZCTA5 14809, New York","682","524","205","39","42","124","319","158","59","40","7","2","31","19","99","65","18","7","40","34"
"8710000US3614810","ZCTA5 14810, New York","3025","2165","791","155","163","473","1374","860","252","174","46","25","103","78","608","402","119","66","217","206"
"8710000US3614812","ZCTA5 14812, New York","961","760","295","67","44","184","465","201","80","53","13","12","28","27","121","86","26","14","46","35"
"8710000US3614813","ZCTA5 14813, New York","644","490","173","30","33","110","317","154","50","32","8","2","22","18","104","72","14","13","45","32"
"8710000US3614814","ZCTA5 14814, New York","558","470","185","44","37","104","285","88","31","14","6","3","5","17","57","41","8","4","29","16"
"8710000US3614815","ZCTA5 14815, New York","249","200","68","14","13","41","132","49","18","11","0","1","10","7","31","25","6","3","16","6"
"8710000US3614816","ZCTA5 14816, New York","145","125","51","5","7","39","74","20","8","6","0","1","5","2","12","9","1","2","6","3"
"8710000US3614817","ZCTA5 14817, New York","641","467","178","52","30","96","289","174","76","47","12","6","29","29","98","65","16","11","38","33"
"8710000US3614818","ZCTA5 14818, New York","507","408","135","32","19","84","273","99","37","18","7","3","8","19","62","37","12","10","15","25"
"8710000US3614819","ZCTA5 14819, New York","187","139","59","14","18","27","80","48","19","13","2","1","10","6","29","18","4","4","10","11"
"8710000US3614820","ZCTA5 14820, New York","217","166","58","11","13","34","108","51","24","16","5","1","10","8","27","21","3","4","14","6"
"8710000US3614821","ZCTA5 14821, New York","931","709","281","43","59","179","428","222","94","67","16","8","43","27","128","78","15","16","47","50"
"8710000US3614822","ZCTA5 14822, New York","335","254","86","16","16","54","168","81","26","16","4","4","8","10","55","41","10","8","23","14"
"8710000US3614823","ZCTA5 14823, New York","1025","783","281","56","61","164","502","242","77","51","12","10","29","26","165","106","27","19","60","59"
"8710000US3614824","ZCTA5 14824, New York","187","137","46","11","6","29","91","50","17","10","0","1","9","7","33","23","7","4","12","10"
"8710000US3614825","ZCTA5 14825, New York","254","206","77","16","13","48","129","48","14","11","4","0","7","3","34","26","8","9","9","8"
"8710000US3614826","ZCTA5 14826, New York","627","511","180","27","35","118","331","116","55","35","11","8","16","20","61","40","9","11","20","21"
"8710000US3614827","ZCTA5 14827, New York","51","38","9","5","1","3","29","13","6","5","1","0","4","1","7","4","0","2","2","3"
"8710000US3614830","ZCTA5 14830, New York","5106","3702","1521","331","276","914","2181","1404","435","273","86","27","160","162","969","682","160","117","405","287"
"8710000US3614836","ZCTA5 14836, New York","283","218","74","9","12","53","144","65","33","26","4","4","18","7","32","20","5","3","12","12"
"8710000US3614837","ZCTA5 14837, New York","1444","1116","435","80","115","240","681","328","91","56","18","6","32","35","237","168","45","26","97","69"
"8710000US3614838","ZCTA5 14838, New York","559","427","150","23","25","102","277","132","61","40","11","5","24","21","71","48","7","5","36","23"
"8710000US3614839","ZCTA5 14839, New York","223","182","74","20","19","35","108","41","22","15","4","5","6","7","19","13","2","1","10","6"
"8710000US3614840","ZCTA5 14840, New York","880","725","185","37","29","119","540","155","58","41","13","2","26","17","97","65","15","12","38","32"
"8710000US3614841","ZCTA5 14841, New York","256","200","55","12","9","34","145","56","15","9","3","2","4","6","41","23","3","3","17","18"
"8710000US3614842","ZCTA5 14842, New York","241","196","79","15","27","37","117","45","19","14","1","2","11","5","26","17","5","2","10","9"
"8710000US3614843","ZCTA5 14843, New York","3226","2176","858","173","185","500","1318","1050","326","200","67","37","96","126","724","492","113","110","269","232"
"8710000US3614845","ZCTA5 14845, New York","5655","4511","1748","340","353","1055","2763","1144","347","203","46","18","139","144","797","519","107","57","355","278"
"8710000US3614846","ZCTA5 14846, New York","210","167","70","13","10","47","97","43","12","7","1","2","4","5","31","21","3","3","15","10"
"8710000US3614847","ZCTA5 14847, New York","651","530","189","49","34","106","341","121","48","33","13","3","17","15","73","44","9","3","32","29"
"8710000US3614850","ZCTA5 14850, New York","10794","8264","3355","979","546","1830","4909","2530","650","360","88","39","233","290","1880","1304","320","195","789","576"
"8710000US3614853","ZCTA5 14853, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614854","ZCTA5 14854, New York","8","8","3","2","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614855","ZCTA5 14855, New York","231","192","92","21","25","46","100","39","19","9","1","2","6","10","20","13","1","3","9","7"
